Date,Open,High,Low,Close,Adj Close,Volume,Day
2019-03-25,278.869995,280.190002,277.640015,279.040009,258.28656,85575200,1273
2019-03-26,280.98999,282.179993,279.559998,281.119995,260.211853,68125900,1274
2019-03-27,281.109985,281.76001,277.929993,279.649994,258.851196,72224700,1275
2019-03-28,280.350006,281.209991,279.070007,280.709991,259.832336,56238500,1276
2019-03-29,282.390015,282.839996,281.140015,282.480011,261.470734,82186800,1277
2019-04-01,284.700012,286.160004,284.399994,285.829987,264.571564,77617900,1278
2019-04-02,286.040009,286.230011,285.089996,285.970001,264.701111,40070400,1279
2019-04-03,287.320007,287.76001,285.75,286.420013,265.117676,68243200,1280
2019-04-04,286.779999,287.459991,286.01001,287.179993,265.821075,48997500,1281
2019-04-05,287.920013,288.630005,287.600006,288.570007,267.107788,58621700,1282
2019-04-08,288.100006,288.910004,287.369995,288.790009,267.311401,53566300,1283
2019-04-09,287.720001,288.079987,286.700012,287.309998,265.941437,66142300,1284
2019-04-10,287.769989,288.390015,287.309998,288.290009,266.848663,52601500,1285
2019-04-11,288.829987,288.839996,287.579987,288.209991,266.774506,55093100,1286
2019-04-12,290,290.470001,288.26001,290.160004,268.579529,69727800,1287
2019-04-15,290.23999,290.350006,289.079987,289.970001,268.403625,49596700,1288
2019-04-16,290.950012,291.01001,289.5,290.160004,268.579529,52153200,1289
2019-04-17,291.399994,291.429993,288.98999,289.450012,267.922272,58268300,1290
2019-04-18,290.100006,290.320007,288.660004,290.019989,268.449921,68708500,1291
2019-04-22,289.170013,290.440002,289.070007,290.269989,268.681305,40160100,1292
2019-04-23,290.679993,293.140015,290.420013,292.880005,271.09726,52246600,1293
2019-04-24,292.790009,293.160004,292.070007,292.230011,270.495544,50392900,1294
2019-04-25,292.119995,292.779999,290.730011,292.049988,270.328888,57770900,1295
2019-04-26,292.100006,293.48999,291.23999,293.410004,271.587799,50916400,1296
2019-04-29,293.51001,294.450012,293.410004,293.869995,272.01358,57197700,1297
2019-04-30,293.48999,294.339996,291.920013,294.019989,272.152344,81111700,1298
2019-05-01,294.720001,294.950012,291.799988,291.809998,270.106812,71671900,1299
2019-05-02,291.679993,292.700012,289.519989,291.179993,269.52359,65030200,1300
2019-05-03,292.820007,294.339996,291.299988,294.029999,272.161713,56543700,1301
2019-05-06,289.25,293.309998,288.899994,292.820007,271.041687,107198100,1302
2019-05-07,290.149994,290.809998,285.809998,287.929993,266.515411,144729900,1303
2019-05-08,287.529999,289.429993,286.869995,287.529999,266.145081,91568300,1304
2019-05-09,285.230011,287.329987,283.299988,286.660004,265.339813,103471100,1305
2019-05-10,285.619995,288.940002,282.299988,288.100006,266.672699,112429300,1306
2019-05-13,282.420013,283.48999,279.929993,280.859985,259.971222,127290500,1307
2019-05-14,281.98999,285.100006,281.850006,283.399994,262.322266,77003200,1308
2019-05-15,281.589996,285.769989,281.359985,285.059998,263.858826,73956400,1309
2019-05-16,285.839996,289.209991,285.76001,287.700012,266.30249,76749600,1310
2019-05-17,285.140015,288.600006,285.119995,285.839996,264.580872,100353000,1311
2019-05-20,284.059998,285.959991,283.119995,283.950012,262.83139,62877600,1312
2019-05-21,285.829987,286.929993,285.549988,286.51001,265.200989,46847100,1313
2019-05-22,285.450012,286.690002,285.100006,285.630005,264.386444,49482500,1314
2019-05-23,283.160004,283.209991,280.570007,282.140015,261.156006,98733800,1315
2019-05-24,283.73999,284.200012,282.089996,282.779999,261.748352,55268100,1316
2019-05-28,283.089996,284.149994,280.130005,280.149994,259.313995,70029400,1317
2019-05-29,278.910004,279.359985,276.709991,278.269989,257.57373,104972900,1318
2019-05-30,279.109985,280.040009,277.809998,279.029999,258.277252,62523800,1319
2019-05-31,276.200012,277.119995,275.23999,275.269989,254.796951,86862800,1320
2019-06-03,275.309998,276.549988,273.089996,274.570007,254.149002,96428000,1321
2019-06-04,277.119995,280.679993,276.619995,280.529999,259.665741,77231900,1322
2019-06-05,282.329987,282.98999,280.320007,282.959991,261.914978,71169700,1323
2019-06-06,283.290009,285.549988,282.570007,284.799988,263.618164,69430400,1324
2019-06-07,285.929993,288.850006,285.73999,287.649994,266.256195,74272200,1325
2019-06-10,289.369995,290.820007,288.869995,288.970001,267.477997,60799100,1326
2019-06-11,290.98999,291.399994,288.179993,288.899994,267.413239,58641300,1327
2019-06-12,288.640015,289.26001,287.820007,288.390015,266.941071,47096300,1328
2019-06-13,289.399994,289.980011,288.619995,289.579987,268.042664,48945200,1329
2019-06-14,289.26001,289.929993,288.410004,289.26001,267.746368,52324700,1330
2019-06-17,289.519989,290.220001,289.179993,289.369995,267.848267,39205700,1331
2019-06-18,291.390015,293.570007,290.98999,292.399994,270.652924,85434800,1332
2019-06-19,292.549988,293.649994,291.470001,293.059998,271.263916,78674400,1333
2019-06-20,296.040009,296.309998,293.130005,295.859985,273.855499,116570000,1334
2019-06-21,294.130005,295.519989,293.76001,294,273.45752,83309500,1335
2019-06-24,294.230011,294.579987,293.470001,293.640015,273.122711,47582700,1336
2019-06-25,293.700012,293.730011,290.640015,290.76001,270.443878,82028700,1337
2019-06-26,291.75,292.309998,290.350006,290.470001,270.174133,51584900,1338
2019-06-27,291.309998,292.059998,290.890015,291.5,271.132141,40355200,1339
2019-06-28,292.579987,293.549988,292.01001,293,272.527374,59350900,1340
2019-07-01,296.679993,296.920013,294.329987,295.660004,275.001526,78705600,1341
2019-07-02,295.609985,296.48999,294.679993,296.429993,275.717682,61504500,1342
2019-07-03,297.179993,298.820007,297.019989,298.799988,277.922058,40898900,1343
2019-07-05,297.440002,298.640015,296.01001,298.459991,277.605896,51677300,1344
2019-07-08,297.01001,298.26001,296.220001,296.820007,276.080444,45841800,1345
2019-07-09,295.540009,297.519989,295.480011,297.190002,276.42453,41101300,1346
2019-07-10,298.369995,299.660004,297.779999,298.609985,277.745331,58448500,1347
2019-07-11,299.320007,299.579987,298.200012,299.309998,278.396423,50826100,1348
2019-07-12,299.850006,300.730011,299.51001,300.649994,279.642853,40326000,1349
2019-07-15,301.130005,301.130005,300.190002,300.75,279.735809,33900000,1350
2019-07-16,300.649994,300.880005,299.440002,299.779999,278.833588,36650100,1351
2019-07-17,299.75,299.929993,297.73999,297.73999,276.936157,36036300,1352
2019-07-18,297.190002,299.25,296.700012,298.829987,277.949982,51392600,1353
2019-07-19,300.040009,300.070007,296.980011,297.170013,276.405975,58678600,1354
2019-07-22,297.609985,298.5,297.040009,297.899994,277.084869,43638100,1355
2019-07-23,299.140015,300.029999,298.220001,300.029999,279.066101,44564500,1356
2019-07-24,299.190002,301.440002,299.089996,301.440002,280.377533,47213200,1357
2019-07-25,300.940002,301,299.109985,300,279.038177,55394100,1358
2019-07-26,300.76001,302.230011,300.619995,302.01001,280.907867,45084100,1359
2019-07-29,301.880005,302.01001,300.850006,301.459991,280.39624,38126500,1360
2019-07-30,299.910004,301.170013,299.48999,300.720001,279.707947,45849000,1361
2019-07-31,300.98999,301.200012,295.200012,297.429993,276.647766,104245200,1362
2019-08-01,297.600006,300.869995,293.959991,294.839996,274.2388,142646600,1363
2019-08-02,293.850006,294.119995,290.899994,292.619995,272.17392,116749700,1364
2019-08-05,288.089996,288.209991,281.720001,283.820007,263.988739,178745400,1365
2019-08-06,285.910004,288.040009,284.279999,287.799988,267.690674,120711700,1366
2019-08-07,284.399994,288.820007,282.040009,287.970001,267.848816,140572300,1367
2019-08-08,289.619995,293.619995,289.01001,293.619995,273.104034,87713900,1368
2019-08-09,292.579987,293.23999,289.649994,291.619995,271.243744,93730000,1369
2019-08-12,289.959991,291.609985,287.019989,288.070007,267.941864,65527600,1370
2019-08-13,287.73999,294.149994,287.359985,292.549988,272.108826,94299800,1371
2019-08-14,288.070007,288.73999,283.76001,283.899994,264.063202,135622100,1372
2019-08-15,284.880005,285.640015,282.390015,284.649994,264.760834,99556600,1373
2019-08-16,286.480011,289.329987,284.709991,288.850006,268.667358,83018300,1374
2019-08-19,292.190002,293.079987,291.440002,292.329987,271.904205,53571800,1375
2019-08-20,291.769989,292.359985,289.950012,290.089996,269.82074,51596400,1376
2019-08-21,292.480011,292.859985,291.720001,292.450012,272.015747,49524700,1377
2019-08-22,293.230011,293.929993,290.399994,292.359985,271.932129,51666400,1378
2019-08-23,290.920013,292.76001,283.470001,284.850006,264.946777,149161500,1379
2019-08-26,287.269989,288,285.579987,288,267.876709,72423800,1380
2019-08-27,289.540009,289.950012,286.029999,286.869995,266.825714,66668900,1381
2019-08-28,286.140015,289.070007,285.25,288.890015,268.704559,59696700,1382
2019-08-29,291.720001,293.160004,290.609985,292.579987,272.136719,57899400,1383
2019-08-30,294.220001,294.23999,291.420013,292.450012,272.015747,62901200,1384
2019-09-03,290.570007,291.579987,289.269989,290.73999,270.425232,69101400,1385
2019-09-04,293.140015,294.059998,292.309998,294.040009,273.49469,46887300,1386
2019-09-05,296.790009,298.829987,294,297.820007,277.01059,83258100,1387
2019-09-06,298.170013,298.76001,297.420013,298.049988,277.224548,49584300,1388
2019-09-09,299.140015,299.23999,297.160004,298.200012,277.364014,51260300,1389
2019-09-10,297.359985,298.200012,295.970001,298.130005,277.298981,57947100,1390
2019-09-11,298.470001,300.339996,297.75,300.25,279.270691,68821100,1391
2019-09-12,301.25,302.459991,300.410004,301.290009,280.238068,72908700,1392
2019-09-13,301.779999,302.170013,300.679993,301.089996,280.052063,62104800,1393
2019-09-16,299.839996,301.140015,299.450012,300.160004,279.187073,58191200,1394
2019-09-17,299.940002,301.019989,299.75,300.920013,279.893982,41475500,1395
2019-09-18,300.48999,301.220001,298.23999,301.100006,280.061401,73375800,1396
2019-09-19,301.529999,302.630005,300.709991,301.079987,280.042725,76560500,1397
2019-09-20,300.359985,300.670013,297.410004,298.279999,278.719635,89565000,1398
2019-09-23,297.549988,299,297.269989,298.209991,278.654266,43476800,1399
2019-09-24,299.410004,299.839996,294.809998,295.869995,276.467682,94869400,1400
2019-09-25,295.959991,298.109985,294.329987,297.619995,278.102905,71854000,1401
2019-09-26,297.630005,297.859985,295.450012,297,277.52359,56179700,1402
2019-09-27,297.829987,297.950012,293.690002,295.399994,276.028503,84746600,1403
2019-09-30,295.970001,297.549988,295.920013,296.769989,277.308655,51662400,1404
2019-10-01,297.73999,298.459991,293,293.23999,274.010162,88242400,1405
2019-10-02,291.5,291.51001,286.640015,288.059998,269.1698,122539500,1406
2019-10-03,287.809998,290.450012,284.820007,290.420013,271.375092,85278800,1407
2019-10-04,291.140015,294.630005,291.079987,294.350006,275.047394,65091200,1408
2019-10-07,293.470001,295.26001,292.769989,293.079987,273.860596,59610500,1409
2019-10-08,291.040009,291.850006,288.48999,288.529999,269.608948,95708100,1410
2019-10-09,290.75,292.299988,290.059998,291.269989,272.169342,62359400,1411
2019-10-10,291.179993,294.209991,291,293.23999,274.010162,55296300,1412
2019-10-11,296.269989,298.73999,296.140015,296.279999,276.85083,98720400,1413
2019-10-14,295.929993,296.670013,295.570007,295.950012,276.54245,40394800,1414
2019-10-15,297.100006,299.700012,296.970001,298.880005,279.280243,46754500,1415
2019-10-16,298.369995,299.160004,297.920013,298.399994,278.831757,48928200,1416
2019-10-17,299.679993,300.23999,298.519989,299.279999,279.654053,45736600,1417
2019-10-18,298.690002,299.399994,297.029999,297.970001,278.429932,64304000,1418
2019-10-21,299.420013,300.209991,298.940002,299.98999,280.317474,39048600,1419
2019-10-22,300.579987,300.899994,298.910004,299.01001,279.401733,48594700,1420
2019-10-23,298.730011,299.940002,298.5,299.880005,280.214722,34352200,1421
2019-10-24,300.910004,301.070007,299.459991,300.369995,280.672546,35453100,1422
2019-10-25,299.73999,302.200012,299.679993,301.600006,281.821869,45205400,1423
2019-10-28,302.940002,303.850006,302.910004,303.299988,283.410461,42147000,1424
2019-10-29,303,304.230011,302.859985,303.209991,283.326324,44284900,1425
2019-10-30,303.429993,304.549988,301.98999,304.140015,284.195343,49643900,1426
2019-10-31,304.130005,304.130005,301.730011,303.329987,283.438477,69053800,1427
2019-11-01,304.920013,306.190002,304.73999,306.140015,286.06427,71141500,1428
2019-11-04,307.850006,308,306.959991,307.369995,287.213501,60606900,1429
2019-11-05,307.589996,307.920013,306.709991,307.029999,286.895874,42933200,1430
2019-11-06,307.029999,307.399994,306.059998,307.100006,286.961243,46487100,1431
2019-11-07,308.570007,309.649994,307.660004,308.179993,287.970398,54272300,1432
2019-11-08,307.799988,309,307.029999,308.940002,288.680542,49032100,1433
2019-11-11,307.420013,308.540009,307.269989,308.350006,288.129242,35797300,1434
2019-11-12,308.75,309.98999,308.149994,309,288.736694,46484600,1435
2019-11-13,307.910004,309.540009,307.660004,309.100006,288.830139,53917700,1436
2019-11-14,308.790009,309.640015,308.089996,309.549988,289.25058,51219900,1437
2019-11-15,311.019989,311.839996,310.26001,311.790009,291.343689,62023600,1438
2019-11-18,311.529999,312.279999,311.029999,312.019989,291.558594,49228000,1439
2019-11-19,312.679993,312.690002,311.220001,311.929993,291.474548,67804700,1440
2019-11-20,311.279999,311.850006,309.059998,310.769989,290.390594,79406200,1441
2019-11-21,310.890015,311.01001,309.390015,310.269989,289.923309,54664700,1442
2019-11-22,311.089996,311.23999,309.850006,310.959991,290.568085,44850200,1443
2019-11-25,311.980011,313.369995,311.980011,313.369995,292.820038,48647200,1444
2019-11-26,313.410004,314.279999,313.059998,314.079987,293.48349,37569000,1445
2019-11-27,314.609985,315.480011,314.369995,315.480011,294.791748,44444600,1446
2019-11-29,314.859985,315.130005,314.059998,314.309998,293.698456,36592700,1447
2019-12-02,314.589996,314.660004,311.170013,311.640015,291.203522,75767800,1448
2019-12-03,308.649994,309.640015,307.130005,309.549988,289.25058,73941700,1449
2019-12-04,310.700012,312.119995,310.320007,311.459991,291.035339,49080000,1450
2019-12-05,312.230011,312.25,310.579987,312.019989,291.558594,40709000,1451
2019-12-06,314.119995,315.309998,314.109985,314.869995,294.22168,48927000,1452
2019-12-09,314.440002,315.179993,313.799988,313.880005,293.296631,34838500,1453
2019-12-10,313.820007,314.549988,312.809998,313.529999,292.969574,52649800,1454
2019-12-11,314.029999,314.700012,313.440002,314.420013,293.80127,53429100,1455
2019-12-12,314.429993,317.98999,314.170013,317.130005,296.333557,96389600,1456
2019-12-13,316.869995,318.670013,316.019989,317.320007,296.511108,81503900,1457
2019-12-16,319.220001,320.149994,317.25,319.5,298.548004,82749700,1458
2019-12-17,319.920013,320.25,319.480011,319.570007,298.613495,61097700,1459
2019-12-18,320,320.25,319.529999,319.589996,298.632172,48133000,1460
2019-12-19,319.799988,320.980011,319.519989,320.899994,299.856232,85310500,1461
2019-12-20,320.459991,321.970001,319.390015,320.730011,301.170868,147142100,1462
2019-12-23,321.589996,321.649994,321.059998,321.220001,301.631073,52990000,1463
2019-12-24,321.470001,321.519989,320.899994,321.230011,301.640411,20270000,1464
2019-12-26,321.649994,322.950012,321.640015,322.940002,303.246124,30911200,1465
2019-12-27,323.73999,323.799988,322.279999,322.859985,303.170898,42528800,1466
2019-12-30,322.950012,323.100006,320.549988,321.079987,301.499542,49729100,1467
2019-12-31,320.529999,322.130005,320.149994,321.859985,302.232025,57077300,1468
2020-01-02,323.540009,324.890015,322.529999,324.869995,305.058441,59151200,1469
2020-01-03,321.160004,323.640015,321.100006,322.410004,302.748444,77709700,1470
2020-01-06,320.48999,323.730011,320.359985,323.640015,303.903473,55653900,1471
2020-01-07,323.019989,323.540009,322.23999,322.730011,303.04895,40496400,1472
2020-01-08,322.940002,325.779999,322.670013,324.450012,304.664063,68296000,1473
2020-01-09,326.160004,326.730011,325.519989,326.649994,306.729889,48473300,1474
2020-01-10,327.290009,327.459991,325.200012,325.709991,305.84726,53029300,1475
2020-01-13,326.390015,327.959991,325.920013,327.950012,307.950653,47086800,1476
2020-01-14,327.470001,328.619995,326.839996,327.450012,307.48114,62832800,1477
2020-01-15,327.350006,329.019989,327.26001,328.190002,308.175995,72056600,1478
2020-01-16,329.700012,330.920013,329.450012,330.920013,310.739471,54050300,1479
2020-01-17,331.700012,332.179993,330.850006,331.950012,311.706696,95846000,1480
2020-01-21,330.899994,332.179993,330.820007,331.299988,311.096283,77742400,1481
2020-01-22,332.23999,332.950012,331.170013,331.339996,311.13385,48914900,1482
2020-01-23,330.630005,332.170013,329.410004,331.720001,311.490723,51963000,1483
2020-01-24,332.440002,332.529999,327.359985,328.769989,308.720642,87578400,1484
2020-01-27,323.029999,325.119995,322.660004,323.5,303.771942,84062500,1485
2020-01-28,325.059998,327.850006,323.600006,326.890015,306.955231,63834000,1486
2020-01-29,328.380005,328.630005,326.399994,326.619995,306.701721,53888900,1487
2020-01-30,324.359985,327.910004,323.540009,327.679993,307.697021,75491800,1488
2020-01-31,327,327.170013,320.730011,321.730011,302.109924,113845600,1489
2020-02-03,323.350006,326.160004,323.220001,324.119995,304.354218,69083000,1490
2020-02-04,328.070007,330.01001,327.720001,329.059998,308.99295,62573200,1491
2020-02-05,332.269989,333.089996,330.670013,332.859985,312.561157,65951100,1492
2020-02-06,333.910004,334.190002,332.799988,333.980011,313.612915,50359700,1493
2020-02-07,332.820007,333.98999,331.600006,332.200012,311.941376,64139400,1494
2020-02-10,331.230011,334.75,331.190002,334.679993,314.270172,42070000,1495
2020-02-11,336.160004,337.019989,334.679993,335.26001,314.814789,54864500,1496
2020-02-12,336.829987,337.649994,336.429993,337.420013,316.843109,43992700,1497
2020-02-13,335.859985,338.119995,335.559998,337.059998,316.505066,54501900,1498
2020-02-14,337.51001,337.730011,336.200012,337.600006,317.012115,64582200,1499
2020-02-18,336.51001,337.670013,335.209991,336.730011,316.19516,57226200,1500
2020-02-19,337.790009,339.079987,337.480011,338.339996,317.707031,48814700,1501
2020-02-20,337.73999,338.640015,333.679993,336.950012,316.401703,74163400,1502
2020-02-21,335.470001,335.809998,332.579987,333.480011,313.143402,113788200,1503
2020-02-24,323.140015,333.559998,321.23999,322.420013,302.757843,161088400,1504
2020-02-25,323.940002,324.609985,311.690002,312.649994,293.583649,218913200,1505
2020-02-26,314.179993,318.109985,310.700012,311.5,292.503693,194773800,1506
2020-02-27,305.459991,311.559998,297.51001,297.51001,279.366943,284353500,1507
2020-02-28,288.700012,297.890015,285.540009,296.26001,278.193237,384975800,1508
2020-03-02,298.209991,309.160004,294.459991,309.089996,290.240692,238703600,1509
2020-03-03,309.5,313.839996,297.570007,300.23999,281.93045,300139100,1510
2020-03-04,306.119995,313.100006,303.329987,312.859985,293.780823,176613400,1511
2020-03-05,304.980011,308.470001,300.01001,302.459991,284.015106,186366800,1512
2020-03-06,293.149994,298.779999,290.230011,297.459991,279.320007,228667200,1513
2020-03-09,275.299988,284.190002,273.450012,274.230011,257.506622,309417300,1514
2020-03-10,284.640015,288.519989,273.5,288.420013,270.831268,276444100,1515
2020-03-11,280.700012,281.940002,270.880005,274.359985,257.628693,255316300,1516
2020-03-12,256,266.660004,247.679993,248.110001,232.979492,392220700,1517
2020-03-13,263.089996,271.480011,248.520004,269.320007,252.896057,329566100,1518
2020-03-16,241.179993,256.899994,237.360001,239.850006,225.223251,297240000,1519
2020-03-17,245.039993,256.170013,237.070007,252.800003,237.383469,262070500,1520
2020-03-18,236.25,248.369995,228.020004,240,225.364075,327597100,1521
2020-03-19,239.25,247.380005,232.220001,240.509995,225.842957,289322000,1522
2020-03-20,242.529999,244.470001,228.5,228.800003,216.110443,347158800,1523
2020-03-23,228.190002,229.679993,218.259995,222.949997,210.5849,326025200,1524
2020-03-24,234.419998,244.100006,233.800003,243.149994,229.664551,235494500,1525
2020-03-25,244.869995,256.350006,239.75,246.789993,233.102676,299430300,1526
2020-03-26,249.520004,262.799988,249.050003,261.200012,246.713501,257632800,1527
2020-03-27,253.270004,260.809998,251.050003,253.419998,239.364975,224341200,1528
2020-03-30,255.699997,262.429993,253.529999,261.649994,247.138489,171369500,1529
2020-03-31,260.559998,263.329987,256.220001,257.75,243.454834,194881100,1530
2020-04-01,247.979996,257.660004,243.899994,246.149994,232.498169,189554600,1531
2020-04-02,245.190002,252.679993,244.589996,251.830002,237.863174,177660400,1532
2020-04-03,250.759995,253.320007,245.220001,248.190002,234.425034,135561200,1533
2020-04-06,257.839996,267,248.169998,264.859985,250.170456,188061200,1534
2020-04-07,274.209991,275.029999,264.890015,265.130005,250.425537,201427200,1535
2020-04-08,267.959991,276,265.25,274.029999,258.83194,153774500,1536
2020-04-09,277.579987,281.200012,275.470001,278.200012,262.770691,189999200,1537
2020-04-13,277.140015,277.51001,271.410004,275.660004,260.371521,114839100,1538
2020-04-14,280.980011,284.899994,275.51001,283.790009,268.050598,134143400,1539
2020-04-15,277.570007,283.940002,275.459991,277.76001,262.355042,121775000,1540
2020-04-16,279.149994,280.029999,275.76001,279.100006,263.620758,131798300,1541
2020-04-17,285.380005,287.299988,282.399994,286.640015,270.742554,146684800,1542
2020-04-20,282.609985,286.790009,281.350006,281.589996,265.972687,100109300,1543
2020-04-21,276.730011,278.040009,272.019989,273.040009,257.896759,126385700,1544
2020-04-22,278.350006,281,276.910004,279.100006,263.620758,92951600,1545
2020-04-23,280.48999,283.940002,278.75,279.079987,263.601837,104709700,1546
2020-04-24,280.730011,283.700012,278.5,282.970001,267.276123,85063200,1547
2020-04-27,285.119995,288.269989,284.619995,287.049988,271.129761,77896600,1548
2020-04-28,291.019989,291.399994,285.399994,285.730011,269.882996,105270000,1549
2020-04-29,291.529999,294.880005,290.410004,293.209991,276.948151,118745600,1550
2020-04-30,291.709991,293.320007,288.589996,290.480011,274.369598,122901700,1551
2020-05-01,285.309998,290.660004,281.519989,282.790009,267.10614,125180000,1552
2020-05-04,280.73999,283.899994,279.130005,283.570007,267.842865,80873200,1553
2020-05-05,286.640015,289.25,283.709991,286.190002,270.317505,79569900,1554
2020-05-06,288.040009,288.459991,283.779999,284.25,268.485077,73632600,1555
2020-05-07,287.75,289.779999,287.130005,287.679993,271.724915,75250400,1556
2020-05-08,291.089996,292.950012,289.859985,292.440002,276.220856,76452400,1557
2020-05-11,290.339996,294,289.880005,292.5,276.277557,79514200,1558
2020-05-12,293.790009,294.23999,286.519989,286.670013,270.770874,95870800,1559
2020-05-13,286.059998,287.190002,278.959991,281.600006,265.982117,144721100,1560
2020-05-14,278.950012,285.109985,272.98999,284.970001,269.165222,121977900,1561
2020-05-15,282.369995,286.329987,281.339996,286.279999,270.402527,111146300,1562
2020-05-18,293.049988,296.75,292.700012,295,278.638885,119703800,1563
2020-05-19,294.350006,296.209991,291.950012,291.970001,275.777008,95189300,1564
2020-05-20,295.820007,297.869995,295.570007,296.929993,280.461853,85861700,1565
2020-05-21,296.790009,297.670013,293.690002,294.880005,278.525574,78293900,1566
2020-05-22,294.570007,295.630005,293.220001,295.440002,279.054474,63958200,1567
2020-05-26,301.929993,302.190002,295.459991,299.079987,282.492615,88951400,1568
2020-05-27,302.119995,303.570007,296.869995,303.529999,286.695831,104817400,1569
2020-05-28,304.649994,306.839996,302.23999,302.970001,286.166901,90405200,1570
2020-05-29,302.459991,304.959991,299.470001,304.320007,287.441956,119090800,1571
2020-06-01,303.619995,306.209991,303.059998,305.549988,288.603729,55758300,1572
2020-06-02,306.549988,308.130005,305.100006,308.079987,290.993469,74267200,1573
2020-06-03,310.23999,313.220001,309.940002,312.179993,294.866058,92567600,1574
2020-06-04,311.109985,313,309.079987,311.359985,294.091553,75794400,1575
2020-06-05,317.230011,321.269989,317.160004,319.339996,301.628967,150524700,1576
2020-06-08,320.220001,323.410004,319.630005,323.200012,305.274902,73641200,1577
2020-06-09,320.299988,323.279999,319.359985,320.790009,302.998566,77479200,1578
2020-06-10,321.420013,322.390015,318.220001,319,301.3078,95000800,1579
2020-06-11,311.459991,312.149994,300.01001,300.609985,283.937744,209243600,1580
2020-06-12,308.23999,309.079987,298.600006,304.209991,287.338074,194678900,1581
2020-06-15,298.019989,308.279999,296.73999,307.049988,290.020569,135782700,1582
2020-06-16,315.480011,315.640015,307.670013,312.959991,295.602814,137627500,1583
2020-06-17,314.070007,314.390015,310.859985,311.660004,294.374847,83398900,1584
2020-06-18,310.01001,312.299988,309.51001,311.779999,294.488281,80828700,1585
2020-06-19,314.170013,314.380005,306.529999,308.640015,292.805298,135549600,1586
2020-06-22,307.98999,311.049988,306.75,310.619995,294.683716,74649400,1587
2020-06-23,313.48999,314.5,311.609985,312.049988,296.040222,68471200,1588
2020-06-24,309.839996,310.51001,302.100006,304.089996,288.488678,132813500,1589
2020-06-25,303.470001,307.640015,301.279999,307.350006,291.581421,89468000,1590
2020-06-26,306.160004,306.390015,299.420013,300.049988,284.655945,127961000,1591
2020-06-29,301.410004,304.609985,298.929993,304.459991,288.839691,79773300,1592
2020-06-30,303.98999,310.200012,303.820007,308.359985,292.539581,113394800,1593
2020-07-01,309.570007,311.890015,309.070007,310.519989,294.588837,72396500,1594
2020-07-02,314.23999,315.700012,311.51001,312.230011,296.21106,69344200,1595
2020-07-06,316.369995,317.679993,315.559998,317.049988,300.783752,61713800,1596
2020-07-07,315.380005,317.519989,313.369995,313.779999,297.681549,82910000,1597
2020-07-08,314.609985,316.299988,312.700012,316.179993,299.958374,54638600,1598
2020-07-09,316.839996,317.100006,310.679993,314.380005,298.250793,83354200,1599
2020-07-10,314.309998,317.880005,312.76001,317.589996,301.296112,57550400,1600
2020-07-13,320.130005,322.709991,314.130005,314.839996,298.687164,102997500,1601
2020-07-14,313.299988,319.76001,312,318.920013,302.557892,93657000,1602
2020-07-15,322.410004,323.040009,319.269989,321.850006,305.337524,87196500,1603
2020-07-16,319.790009,321.279999,319.089996,320.790009,304.331879,54622500,1604
2020-07-17,321.880005,322.570007,319.73999,321.720001,305.214203,62774900,1605
2020-07-20,321.429993,325.130005,320.619995,324.320007,307.680817,56308800,1606
2020-07-21,326.450012,326.929993,323.940002,325.01001,308.335388,57292200,1607
2020-07-22,324.619995,327.200012,324.5,326.859985,310.090424,57792900,1608
2020-07-23,326.470001,327.230011,321.480011,322.959991,306.390564,75738000,1609
2020-07-24,320.950012,321.98999,319.25,320.880005,304.417267,73766600,1610
2020-07-27,321.630005,323.410004,320.769989,323.220001,306.637207,48293000,1611
2020-07-28,322.429993,323.640015,320.850006,321.170013,304.692444,57495000,1612
2020-07-29,322.119995,325.730011,322.079987,325.119995,308.439789,48454200,1613
2020-07-30,321.899994,324.410004,319.640015,323.959991,307.339294,61861700,1614
2020-07-31,325.899994,326.630005,321.329987,326.519989,309.767883,84986800,1615
2020-08-03,328.320007,329.619995,327.730011,328.790009,311.921509,53077900,1616
2020-08-04,327.859985,330.059998,327.859985,330.059998,313.126282,41917900,1617
2020-08-05,331.470001,332.390015,331.179993,332.109985,315.071106,42697700,1618
2020-08-06,331.480011,334.459991,331.130005,334.329987,317.177185,43679400,1619
2020-08-07,333.279999,334.880005,332.299988,334.570007,317.404877,57308300,1620
2020-08-10,335.059998,335.769989,332.959991,335.570007,318.353668,44282100,1621
2020-08-11,336.850006,337.540009,332.01001,332.799988,315.725769,69601100,1622
2020-08-12,335.440002,338.279999,335.410004,337.440002,320.127747,53774400,1623
2020-08-13,336.609985,338.25,335.829987,336.829987,319.548981,41816100,1624
2020-08-14,336.410004,337.420013,335.619995,336.839996,319.558472,47260400,1625
2020-08-17,337.940002,338.339996,336.850006,337.910004,320.573547,35481000,1626
2020-08-18,338.339996,339.100006,336.609985,338.640015,321.266113,38733900,1627
2020-08-19,339.049988,339.609985,336.619995,337.230011,319.928497,68054200,1628
2020-08-20,335.359985,338.799988,335.220001,338.279999,320.924652,42207800,1629
2020-08-21,337.920013,339.720001,337.549988,339.480011,322.063049,55106600,1630
2020-08-24,342.119995,343,339.450012,342.920013,325.326569,48588700,1631
2020-08-25,343.529999,344.209991,342.269989,344.119995,326.464996,38463400,1632
2020-08-26,344.76001,347.859985,344.170013,347.570007,329.737915,50790200,1633
